path,size_bytes,sha256,outcome,doc_id,community,category,pre_screen_doc_type,pre_screen_confidence,pre_screen_reasoning,existing_id,email_subject,email_from,email_date,error
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\20b072f3e2594eb6be54f1d9159ea186_project_approvedhtml.html",1639,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\2148802cadf04eaabc6c7b9763276dc5_project_receivedhtml.html",1399,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\21824a82d3c242a9b262ae0b04b1e203_project_approvedhtml.html",1717,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\2190a036cce84c7c8002984c4422db47_project_receivedhtml.html",1233,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\21e5fed4511b4969ac4b4dc42b2e286b_project_approvedhtml.html",1703,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\1e35bb65e1ef4a7a8578e528e5a5de3dpdf.pdf",731687,305d333af312e5628f74023972d7b1a404b8439e70fd8c8c70284701f0b1a85c,dry_run_would_upload,,,,acc_application,high,"This is a completed Architectural Review/ARC application from a Waterview Estates homeowner requesting approval for a turbo fan installation, a governance and compliance document directly supporting HOA architectural control processes.",,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\2650cefa2ea74cf789e229f529a9f01d_project_approvedhtml.html",1646,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\26881c9c208a4473badc74eee3b64b8dJPG.JPG",2972307,,skipped_filetype_irrelevant,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\285c48a37bbc4c4a8b2bd1c1e2d6861b_project_approvedhtml.html",1644,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\29e6c9fbd5bb45a49af4e6e955be4425_project_receivedhtml.html",1172,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\2272bd5eb02f496aa43724b3e1147c87pdf.pdf",2617303,e57d0ff4f3c4fa9325082a79a118163c56b5618a20b231bef37e2a5038123c10,dry_run_would_upload,,,,acc_application,high,Architectural Review Application from homeowner for storm door improvement at Waterview Estates property; ACC/ARC decisions are core HOA compliance documents required for governing common area modifications and enforcement.,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\2ae6da83ea8844cb932daf9b2408bfc3_project_approvedhtml.html",1735,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\2c2e529d28a94935815e5539af6b76c9_project_approvedhtml.html",1719,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\2d61bac058784803be77a0129e8edbdc_project_approvedhtml.html",1721,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\2a45bd2228d44df58fd6e3e121ea0b0dpdf.pdf",3281017,7e73fc2e57b018315c6d8dd48e2b95faf8457c21c93d2d107ea83e8f424946bc,dry_run_would_upload,,,,acc_decision,high,"Architectural Control Committee approval letter and application for driveway repairs at 5838 Baldwin Elm Street, a Waterview Estates property—core ACC governance document.",,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\2f7751236f9e4102b8e1092cbef6014epdf.pdf",169456,075d9b0709c5b9172c1fcb49b9f77b68a2f2238af42cc5ce3206961626792092,dry_run_would_upload,,,,acc_application,high,Architectural Review Application for Waterview Estates homeowner Amanda Brown requesting approval for repair of damaged driveway; ACC/ARC decisions are core HOA compliance records.,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\31ee54f4b61e4104b32071aa9e7a4910_project_approvedhtml.html",1626,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\343231777f444feea53f9a3336dfae65jpg.jpg",2481091,,skipped_filetype_irrelevant,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\2f7c69d8eb2b404597de1dd4cd2427f8pdf.pdf",154937,322fb969f3202d4f576f40e22476245288974b1a0d80aab7fc496431226d64fe,dry_run_would_upload,,,,acc_application,high,"This is a completed Architectural Review Application for Waterview Estates submitted by a homeowner requesting approval for a driveway extension, which is a core ACC/ARC compliance document for HOA governance and property management.",,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\34802c062a7e47ebb26051624c6e990f_project_approvedhtml.html",1705,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\34dba82af5f24ad0b149d018ec4d3309pdf.pdf",65701,9b15ab236787296a795c91c600a9af846f7bb15208b421525720e121266f3163,dry_run_would_upload,,,,acc_application,high,"Architectural Review Application (ARC) for driveway repair at a Waterview Estates property, submitted by homeowner Michelle Esquierdo to CastleCare Community Management for ACC approval — core HOA compliance and property governance document.",,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\35d06331cc954f1eaf2f77a7f9e9a2ff_project_approvedhtml.html",1724,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\346eb11369a94157b51349a92a3af475pdf.pdf",1335388,ed0d0950402fda0f1e8163ca1b5c7899aa756cb5429721a96a90b1a8c0ba6523,skipped_not_relevant,,,,vendor_marketing_material,high,"This is a product datasheet and marketing brochure for REC TwinPeak solar panels—vendor promotional material with no connection to Waterview Estates HOA governance, operations, financials, or any substantive matter affecting the community.",,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\37196e98c57e4389bd179188353dc1a2_project_receivedhtml.html",1240,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\3720675281c54b0eba739e0ddb9ecf8e_project_receivedhtml.html",1250,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\3724b87950fb46178e48c282c90a32ef_project_approvedhtml.html",1631,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\3613ae8f2be74fe295cc352cdf74836cpdf.pdf",325459,097502d07011cc819badd1839ff7f9f2e9dd5ac52d1b157511dc1cd3c1018755,dry_run_would_upload,,,,acc_application,high,"Architectural Review application for Waterview Estates homeowner William Leason requesting approval to build a 10x12 wooden shed, including plot plan, signature, and ACC office processing records—core HOA compliance document.",,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\383569378443435ba21080e0b9f56323_project_declinedhtml.html",1783,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\382d2367f50646899f4f80fe9f4c499epdf.pdf",158609,a1468f700c1b586216c579b3891f11fb9299ae56a958429c7d1122c65ad72628,dry_run_would_upload,,,,acc_application,high,"Architectural Review Application for Waterview Estates with homeowner submission, required for ACC approval of property improvements per Deed Restrictions.",,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\3a05726e0efc4bf2975ffd6cdb9e3ac2_project_receivedhtml.html",1249,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\3a3d11f151ee483d8fdef95408dca6b6_project_receivedhtml.html",1299,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\3c379f158e684668b7cccb4afbda0911jpeg.jpeg",196949,,skipped_filetype_irrelevant,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\3c6f319e7f7443229e93a78432462471pdf.pdf",309834,d077058f630064a685cc03ee5fff9cd48b7309f739a5bd63c60928e3d96d08d5,dry_run_would_upload,,,,acc_application,high,"Architectural Control Committee application for a driveway extension at 5327 Baldwin Elm Street in Waterview Estates, filed 07/27/2017; core HOA governance document required for property improvements compliance.",,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\38d5b8324d4d4b5394d657c9492615d9pdf.pdf",2116360,1b7f4cac5468be46cd38cb5094ec3c84331ba8efbf1d153779a6e62db76c1f49,dry_run_would_upload,,,,acc_application,high,"Architectural Control Committee (ACC) application for driveway extension repair at Waterview Estates, submitted by homeowner Jonathan Coen on 7/13/2017, directly relevant to HOA compliance and architectural review processes.",,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\3f83ebb83aa447418e4007b856cf3708_project_approvedhtml.html",1604,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\400584a3da2c44969e4093dc0de2c4ae_project_receivedhtml.html",1643,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\4031937bb488423eaffab95c4cc2832d_project_declinedhtml.html",1767,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\3dcb1951e43849a7bb07dd98bb2e8cddpdf.pdf",2202328,e76e862e8560d065e14ddd37cf8c2e43183d25a5e3140962e1aa7b2f22d5e69d,dry_run_would_upload,,,,acc_application,high,"Architectural Review Committee application for property improvements at Waterview Estates, with conditional approval noted; this is a governing compliance document for the community.",,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\40cfa33ca5f4409cbed6c95da1b66cd2pdf.pdf",447872,3225fdc6d21976a65299935c97584a646620dfee5696399ff6d21921d7537535,dry_run_would_upload,,,,acc_application,high,"Architectural Review Application (ARC) for solar panel installation at 5611 Jay Thrush Drive, Waterview Estates—a core compliance document showing homeowner improvement request, submission date 8/18/2017, with property owner signature and association review process.",,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\41fc1c3de0034f91ae522d5d82dcffdf_project_declinedhtml.html",1988,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\4091800e737441fbacaf4b42c64a2aecpdf.pdf",8325919,4b08eb9a61212962ed5cadc504edee505375f51fb1c80af85e5a8c41295e95ac,dry_run_would_upload,,,,acc_approval,high,"ARC approval letter and application for patio cover project at Waterview Estates property, including signed architectural review decision with conditions and survey/construction plans.",,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\4493a4f554aa45dcb4da8acc11b64969_project_approvedhtml.html",1752,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\44b783d2f6c245f5895de7c4295e096c_project_approvedhtml.html",1640,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\4665adede96b447ea083ff95b850570f_project_receivedhtml.html",1327,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\4666da6a84a1441b814f7e454fb2d865jpg.jpg",42688,,skipped_filetype_irrelevant,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\42b30d970c1d408d817ace353ee11a5dpdf.pdf",373144,776b4cc773d2f7622964911ad7032460cbbc8b0e3cea2667591255a674064ebe,dry_run_would_upload,,,,acc_application,high,"This is an Architectural Review Application for Waterview Estates showing a homeowner requesting approval to change a front door, with supporting specifications and Home Depot quote—core ACC/ARC compliance documentation for HOA governance.",,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\488bd4b514454621aee2a3884b4cc154_project_receivedhtml.html",1346,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\4965418371584fe2b90a39439281a503pdf.pdf",311170,a6c8858db628ddbc6480e73f28f4786213062a8b7c95e05d3e432038f9efc329,skipped_not_relevant,,,,vendor_quote,high,"This is a pool construction quote from All Star Pools for a private residential client (Byron & Nadiyah De Braine), not Waterview Estates HOA, and belongs in that homeowner's personal file, not the HOA's management system.",,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\49e725fcd88b4d7681ef8d14c4b01dcd_project_approvedhtml.html",1731,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\4a18416c08934ac9b97f24933b1ba8bb_project_autoDeclinedhtml.html",1842,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\4a6b9a2e998b4d85bef731fee0279f12_project_missing_infohtml.html",1484,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\4b308f9f9d6742a28d9b6da8ce52260e_project_declinedhtml.html",2001,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\4b480957ea784d32b53031efacba1e8a_project_approvedhtml.html",1726,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\4bab2d81af7f461fb66040dbe05cbe1c_project_receivedhtml.html",1253,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\47e3d22da6db4aa68003b8c8af46612dpdf.pdf",3655441,0938f4270495a4457b35fb35ae30a255049064eb64444ace3ee9f2f6f74d16d0,skipped_not_relevant,,,,vendor_manual,high,"This is a product installation and operation manual for a Solis Single Phase PV grid-tie inverter from Ningbo Ginlong Technologies—a third-party vendor's technical documentation unrelated to HOA governance, operations, financials, compliance, or any specific HOA matter at Waterview Estates.",,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\4ce8df710dc14cecb032780d61d642a9_project_receivedhtml.html",1236,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\4d570d6c065e444ba9b0d86f35d4d6f5_project_receivedhtml.html",1207,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\4d7703c309ef4e95b91f026f965841f7_project_approved_wConditionhtml.html",1991,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\4e1eb0a3d2a44365acc1bf66a1799e0a_project_approvedhtml.html",1730,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\4f89c933d19e42448197a6e3f60fb9e1_project_approvedhtml.html",1671,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\5087668479964af9be31e29652bb6af3_project_receivedhtml.html",1171,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\509766c5a48a4abc85b382c7f8a38aae_project_approved_wConditionhtml.html",1982,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\5102c123b7114360895efc3655aaecbf_project_approvedhtml.html",1735,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\528076b5d2fd4c60a0e9b82bb48d9086_project_declinedhtml.html",2015,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\53168586c78c474cbec188909dc8b664jpg.jpg",227164,,skipped_filetype_irrelevant,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\4bb12a1c609140f1bf7a04fc3d5d27a0pdf.pdf",2124450,6c37bb386cdcb894bfc1bb3b91585652be0f1d5007dc2f3f4b4c31dc95fe9121,dry_run_would_upload,,,,acc_application,high,"Architectural Review Application for Waterview Estates with completed ACC submission for playscape installation approval, including site plans, specifications, and safety zone documentation.",,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\54abfd8ac7d24449abe1022251faace2pdf.pdf",596643,a2f596bc12a4ef65bd78920e70356986672179ddba1def362b4487ff7e23dbe7,dry_run_would_upload,,,,acc_application,high,"Completed Architectural Review Application for Waterview Estates with survey plat, signed by homeowner John-Michael Oswalt, dated 07/21/2017, documenting approval request for decorative stones landscaping improvement.",,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\553b687bcfc346caadc04917607cf597_project_approvedhtml.html",1629,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\55ce2db858154ae09958ea1fda43a2e3_project_declinedhtml.html",1771,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\538fae34bd7f47daabbaee6739378411pdf.pdf",9001082,ed70534b0c8a7da77c069492578f3f964846c6d235d690fbc967079f7823d314,dry_run_would_upload,,,,acc_application,high,Architectural Review Application for Waterview Estates with ACC approval recommendation and project plans for a pergola installation at 5119 Travertine Point—core HOA governance and compliance document.,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\5679ba42ff2c4f73852603f50542c2d8_project_receivedhtml.html",1399,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\573965bf64bf47f3b2bdc6bd4b4aedfc_project_approvedhtml.html",1606,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\5776f2f18ed8408192e2c6126237bbf1_project_approvedhtml.html",1643,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\579b741ba2d34efba571bb2a96b81a68_project_receivedhtml.html",1216,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\57b70aac7102441ca3e682800954c070_project_receivedhtml.html",1407,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\58807d5a38bd4ef0a37a3b0fc3c928d4_project_approvedhtml.html",1716,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\5631236f847444cb92264ffcf28580acpdf.pdf",3113636,e6acb45ff693bd5a2bac300aaed6ffed263c975f5cecbda8eecadae13973569a,dry_run_would_upload,,,,acc_approval,high,"This is an Architectural Control Committee approval letter and application for Waterview Estates, a core HOA compliance and governance document governing property modifications.",,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\592a1888e675419d8a75c26af1d0c0c9_project_receivedhtml.html",1234,,skipped_filetype_unknown,,,,,,,,,,,
"C:\Users\edget\OneDrive - Bedrock Association Management, LLC\BEDROCK\Client - Waterview Estates\ACC\OLD\--Smartwebs Export\Waterview Estates Export\ProjectDocuments\5a98cc87cae14cc29e1cea29f9fe8f20_project_receivedhtml.html",1171,,skipped_filetype_unknown,,,,,,,,,,,
